34122,218,344,590,683
34143,270,669,571,960
34284,399,760,816,1215
34340,135,683,459,1017
34455,147,361,451,683
34465,147,345,700,782
34471,135,811,624,1097
34483,214,1255,691,1611
34652,171,939,658,1516
34655,204,1331,283,1466
34796,64,448,242,533
34804,86,655,273,766
34958,376,286,684,673
35020,85,192,498,708
35021,42,439,116,494
35110,219,1037,619,1815
35118,79,769,509,957
35128,32,470,106,516
35227,65,898,766,1240
35307,23,325,296,610
35512,39,940,208,1116
35514,34,467,109,515
35544,246,617,406,826
35660,143,301,518,583
35682,57,1483,73,1492
35685,391,430,963,789
35695,467,493,470,854
35966,80,708,958,1253
35973,91,924,128,978
35978,381,773,535,916
